"","stop","Type"
"8772",1,"Street"
"8773",1,"Street"
"8774",1,"Street"
"8775",2,"Street"
"8776",2,"Street"
"8777",1,"Street"
"8778",2,"Street"
"8779",2,"Street"
"8780",2,"Street"
"8781",2,"Street"
"8782",2,"Street"
"8783",3,"Street"
"8784",2,"Street"
"8785",3,"Street"
"8786",2,"Street"
"8787",3,"Street"
"8788",2,"Street"
"8789",2,"Street"
"8790",2,"Street"
"8791",2,"Street"
"8792",2,"Street"
"8793",3,"Street"
"8794",3,"Street"
"8795",3,"Street"
"8796",3,"Street"
"8797",3,"Street"
"8798",3,"Street"
"8799",4,"Street"
"8800",1,"Permanent"
"8801",1,"Permanent"
"8802",1,"Permanent"
"8803",1,"Permanent"
"8804",1,"Permanent"
"8805",1,"Permanent"
"8806",1,"Permanent"
"8807",1,"Permanent"
"8808",1,"Permanent"
"8809",1,"Permanent"
"8810",1,"Permanent"
"8811",1,"Permanent"
"8812",1,"Permanent"
"8813",1,"Permanent"
"8814",1,"Permanent"
"8815",1,"Permanent"
"8816",2,"Permanent"
"8817",2,"Permanent"
"8818",2,"Permanent"
"8819",1,"Permanent"
"8820",1,"Permanent"
"8821",2,"Permanent"
"8822",3,"Permanent"
"8823",2,"Permanent"
"8824",2,"Permanent"
"8825",3,"Permanent"
"8826",2,"Permanent"
"8827",2,"Permanent"
"8828",2,"Permanent"
"8829",3,"Permanent"
"8830",1,"Permanent"
"8831",1,"Permanent"
"8832",1,"Permanent"
"8833",1,"Permanent"
"8834",1,"Permanent"
"8835",1,"Permanent"
"8836",1,"Permanent"
"8837",1,"Permanent"
"8838",1,"Permanent"
"8839",1,"Permanent"
"8840",1,"Permanent"
"8841",1,"Permanent"
"8842",1,"Permanent"
"8843",1,"Permanent"
"8844",1,"Permanent"
"8845",1,"Permanent"
"8846",1,"Permanent"
"8847",1,"Permanent"
"8848",1,"Permanent"
"8849",1,"Permanent"
"8850",2,"Permanent"
"8851",2,"Permanent"
"8852",2,"Permanent"
"8853",2,"Permanent"
"8854",2,"Permanent"
"8855",2,"Permanent"
"8856",2,"Permanent"
"8857",2,"Permanent"
"8858",2,"Permanent"
"8859",2,"Permanent"
"8860",2,"Permanent"
"8861",2,"Permanent"
"8862",2,"Permanent"
"8863",2,"Permanent"
"8864",2,"Permanent"
"8865",2,"Permanent"
"8866",2,"Permanent"
"8867",2,"Permanent"
"8868",2,"Permanent"
"8869",2,"Permanent"
"8870",3,"Permanent"
"8871",3,"Permanent"
"8872",3,"Permanent"
"8873",3,"Permanent"
"8874",3,"Permanent"
"8875",3,"Permanent"
"8876",3,"Permanent"
"8877",3,"Permanent"
"8878",3,"Permanent"
"8879",3,"Permanent"
"8880",3,"Permanent"
"8881",3,"Permanent"
"8882",3,"Permanent"
"8883",3,"Permanent"
"8884",3,"Permanent"
"8885",3,"Permanent"
"8886",3,"Permanent"
"8887",3,"Permanent"
"8888",1,"Street"
"8889",1,"Street"
"8890",1,"Street"
"8891",1,"Street"
"8892",1,"Street"
"8893",1,"Street"
"8894",1,"Street"
"8895",1,"Street"
"8896",1,"Street"
"8897",1,"Street"
"8898",1,"Street"
"8899",1,"Street"
"8900",1,"Street"
"8901",1,"Street"
"8902",2,"Street"
"8903",2,"Street"
"8904",1,"Street"
"8905",1,"Street"
"8906",1,"Street"
"8907",1,"Street"
"8908",2,"Street"
"8909",1,"Street"
"8910",1,"Street"
"8911",1,"Street"
"8912",1,"Street"
"8913",1,"Street"
"8914",1,"Street"
"8915",1,"Street"
"8916",1,"Street"
"8917",1,"Street"
"8918",1,"Street"
"8919",1,"Street"
"8920",1,"Street"
"8921",1,"Street"
"8922",1,"Street"
"8923",3,"Street"
"8924",2,"Street"
"8925",1,"Street"
"8926",1,"Street"
"8927",2,"Street"
"8928",1,"Street"
"8929",1,"Permanent"
"8930",2,"Permanent"
"8931",1,"Permanent"
"8932",1,"Permanent"
"8933",1,"Permanent"
"8934",1,"Permanent"
"8935",1,"Permanent"
"8936",1,"Permanent"
"8937",1,"Permanent"
"8938",1,"Permanent"
"8939",1,"Permanent"
"8940",1,"Permanent"
"8941",1,"Permanent"
"8942",1,"Permanent"
"8943",1,"Permanent"
"8944",1,"Permanent"
"8945",1,"Permanent"
"8946",1,"Permanent"
"8947",1,"Permanent"
"8948",3,"Permanent"
"8949",2,"Permanent"
"8950",2,"Permanent"
"8951",2,"Permanent"
"8952",2,"Permanent"
"8953",3,"Permanent"
"8954",1,"Street"
"8955",1,"Street"
"8956",1,"Street"
"8957",1,"Street"
"8958",1,"Street"
"8959",1,"Street"
"8960",1,"Street"
"8961",1,"Street"
"8962",1,"Street"
"8963",1,"Street"
"8964",1,"Street"
"8965",1,"Street"
"8966",1,"Street"
"8967",1,"Street"
"8968",1,"Street"
"8969",1,"Street"
"8970",1,"Street"
"8971",2,"Street"
"8972",2,"Street"
"8973",1,"Street"
"8974",1,"Street"
"8975",2,"Street"
"8976",2,"Street"
"8977",2,"Street"
"8978",2,"Street"
"8979",1,"Permanent"
"8980",1,"Permanent"
"8981",1,"Permanent"
"8982",1,"Permanent"
"8983",1,"Permanent"
"8984",1,"Permanent"
"8985",1,"Permanent"
"8986",1,"Permanent"
"8987",1,"Permanent"
"8988",1,"Permanent"
"8989",1,"Permanent"
"8990",1,"Permanent"
"8991",1,"Permanent"
"8992",1,"Permanent"
"8993",1,"Permanent"
"8994",1,"Permanent"
"8995",1,"Permanent"
"8996",1,"Permanent"
"8997",1,"Permanent"
"8998",1,"Permanent"
"8999",2,"Permanent"
"9000",2,"Permanent"
"9001",2,"Permanent"
"9002",2,"Permanent"
"9003",2,"Permanent"
"9004",2,"Permanent"
"9005",2,"Permanent"
"9006",2,"Permanent"
"9007",2,"Permanent"
"9008",2,"Permanent"
"9009",2,"Permanent"
"9010",2,"Permanent"
"9011",2,"Permanent"
"9012",2,"Permanent"
"9013",2,"Permanent"
"9014",2,"Permanent"
"9015",2,"Permanent"
"9016",2,"Permanent"
"9017",3,"Permanent"
"9018",3,"Permanent"
"9019",3,"Permanent"
"9020",3,"Permanent"
"9021",3,"Permanent"
"9022",3,"Permanent"
"9023",3,"Permanent"
"9024",3,"Permanent"
"9025",3,"Permanent"
"9026",3,"Permanent"
"9027",3,"Permanent"
"9028",3,"Permanent"
"9029",3,"Permanent"
"9030",3,"Permanent"
"9031",4,"Permanent"
"9032",1,"Street"
"9033",1,"Street"
"9034",1,"Street"
"9035",2,"Street"
"9036",2,"Street"
"9037",1,"Street"
"9038",1,"Street"
"9039",1,"Street"
"9040",1,"Street"
"9041",1,"Street"
"9042",1,"Street"
"9043",2,"Street"
"9044",1,"Street"
"9045",1,"Street"
"9046",1,"Street"
"9047",1,"Street"
"9048",1,"Street"
"9049",3,"Street"
"9050",1,"Street"
"9051",1,"Street"
"9052",2,"Street"
"9053",1,"Street"
"9054",1,"Street"
"9055",1,"Street"
"9056",2,"Street"
"9057",2,"Street"
"9058",2,"Street"
"9059",2,"Street"
"9060",2,"Street"
"9061",2,"Street"
"9062",2,"Street"
"9063",2,"Street"
"9064",3,"Street"
"9065",3,"Street"
"9066",2,"Street"
"9067",3,"Street"
"9068",4,"Street"
"9069",3,"Street"
"9070",3,"Street"
"9071",2,"Street"
"9072",2,"Street"
"9073",3,"Street"
"9074",4,"Street"
"9075",2,"Street"
"9076",3,"Street"
"9077",3,"Street"
"9078",2,"Street"
"9079",2,"Street"
"9080",3,"Street"
"9081",3,"Street"
"9082",2,"Street"
"9083",4,"Street"
"9084",4,"Street"
"9085",1,"Street"
"9086",1,"Street"
"9087",1,"Street"
"9088",1,"Street"
"9089",1,"Street"
"9090",1,"Street"
"9091",1,"Street"
"9092",1,"Street"
"9093",1,"Street"
"9094",1,"Street"
"9095",1,"Street"
"9096",1,"Street"
"9097",2,"Street"
"9098",1,"Street"
"9099",1,"Street"
"9100",1,"Street"
"9101",2,"Street"
"9102",2,"Street"
"9103",1,"Street"
"9104",2,"Street"
"9105",2,"Street"
"9106",2,"Street"
"9107",2,"Street"
"9108",1,"Street"
"9109",1,"Street"
"9110",1,"Street"
"9111",2,"Street"
"9112",1,"Street"
"9113",1,"Street"
"9114",1,"Street"
"9115",1,"Street"
"9116",1,"Street"
"9117",1,"Street"
"9118",1,"Street"
"9119",1,"Street"
"9120",1,"Street"
"9121",1,"Street"
"9122",1,"Street"
"9123",1,"Street"
"9124",1,"Street"
"9125",2,"Street"
"9126",1,"Street"
"9127",1,"Street"
"9128",2,"Street"
"9129",2,"Street"
"9130",1,"Street"
"9131",2,"Street"
"9132",2,"Street"
"9133",2,"Street"
"9134",2,"Street"
"9135",1,"Street"
"9136",2,"Street"
"9137",2,"Street"
"9138",2,"Street"
"9139",2,"Street"
"9140",2,"Street"
"9141",1,"Street"
"9142",2,"Street"
"9143",2,"Street"
"9144",1,"Permanent"
"9145",1,"Permanent"
"9146",1,"Permanent"
"9147",1,"Permanent"
"9148",1,"Permanent"
"9149",1,"Permanent"
"9150",1,"Permanent"
"9151",1,"Permanent"
"9152",1,"Permanent"
"9153",1,"Permanent"
"9154",1,"Permanent"
"9155",1,"Permanent"
"9156",1,"Permanent"
"9157",1,"Permanent"
"9158",1,"Permanent"
"9159",1,"Permanent"
"9160",1,"Permanent"
"9161",2,"Permanent"
"9162",2,"Permanent"
"9163",2,"Permanent"
"9164",2,"Permanent"
"9165",2,"Permanent"
"9166",2,"Permanent"
"9167",2,"Permanent"
"9168",2,"Permanent"
"9169",2,"Permanent"
"9170",2,"Permanent"
"9171",2,"Permanent"
"9172",2,"Permanent"
"9173",3,"Permanent"
"9174",2,"Permanent"
"9175",3,"Permanent"
"9176",2,"Permanent"
"9177",2,"Permanent"
"9178",2,"Permanent"
"9179",3,"Permanent"
"9180",3,"Permanent"
"9181",4,"Permanent"
"9182",3,"Permanent"
"9183",3,"Permanent"
"9184",3,"Permanent"
"9185",3,"Permanent"
"9186",4,"Permanent"
"9187",3,"Permanent"
"9188",3,"Permanent"
"9189",3,"Permanent"
"9190",3,"Permanent"
"9191",1,"Permanent"
"9192",1,"Permanent"
"9193",1,"Permanent"
"9194",1,"Permanent"
"9195",1,"Permanent"
"9196",1,"Permanent"
"9197",1,"Permanent"
"9198",1,"Permanent"
"9199",1,"Permanent"
"9200",1,"Permanent"
"9201",1,"Permanent"
"9202",1,"Permanent"
"9203",1,"Permanent"
"9204",1,"Permanent"
"9205",1,"Permanent"
"9206",1,"Permanent"
"9207",1,"Permanent"
"9208",1,"Permanent"
"9209",1,"Permanent"
"9210",1,"Permanent"
"9211",2,"Permanent"
"9212",2,"Permanent"
"9213",2,"Permanent"
"9214",2,"Permanent"
"9215",2,"Permanent"
"9216",2,"Permanent"
"9217",2,"Permanent"
"9218",2,"Permanent"
"9219",2,"Permanent"
"9220",2,"Permanent"
"9221",2,"Permanent"
"9222",2,"Permanent"
"9223",2,"Permanent"
"9224",2,"Permanent"
"9225",2,"Permanent"
"9226",2,"Permanent"
"9227",2,"Permanent"
"9228",2,"Permanent"
"9229",2,"Permanent"
"9230",3,"Permanent"
"9231",3,"Permanent"
"9232",3,"Permanent"
"9233",1,"Permanent"
"9234",1,"Permanent"
"9235",1,"Permanent"
"9236",1,"Permanent"
"9237",1,"Permanent"
"9238",1,"Permanent"
"9239",1,"Permanent"
"9240",1,"Permanent"
"9241",1,"Permanent"
"9242",1,"Permanent"
"9243",1,"Permanent"
"9244",1,"Permanent"
"9245",1,"Permanent"
"9246",1,"Permanent"
"9247",1,"Permanent"
"9248",1,"Permanent"
"9249",1,"Permanent"
"9250",2,"Permanent"
"9251",2,"Permanent"
"9252",1,"Permanent"
"9253",1,"Permanent"
"9254",2,"Permanent"
"9255",2,"Permanent"
"9256",2,"Permanent"
"9257",2,"Permanent"
"9258",1,"Permanent"
"9259",1,"Permanent"
"9260",1,"Permanent"
"9261",1,"Permanent"
"9262",1,"Permanent"
"9263",1,"Permanent"
"9264",1,"Permanent"
"9265",1,"Permanent"
"9266",1,"Permanent"
"9267",1,"Permanent"
"9268",1,"Permanent"
"9269",1,"Permanent"
"9270",1,"Permanent"
"9271",1,"Permanent"
"9272",1,"Permanent"
"9273",1,"Permanent"
"9274",1,"Permanent"
"9275",2,"Permanent"
"9276",1,"Permanent"
"9277",1,"Permanent"
"9278",1,"Permanent"
"9279",2,"Permanent"
"9280",2,"Permanent"
"9281",2,"Permanent"
"9282",2,"Permanent"
"9283",2,"Permanent"
"9284",2,"Permanent"
"9285",3,"Permanent"
"9286",2,"Permanent"
"9287",2,"Permanent"
"9288",2,"Permanent"
"9289",2,"Permanent"
"9290",2,"Permanent"
"9291",2,"Permanent"
"9292",2,"Permanent"
"9293",2,"Permanent"
"9294",2,"Permanent"
"9295",2,"Permanent"
"9296",3,"Permanent"
"9297",3,"Permanent"
"9298",3,"Permanent"
"9299",3,"Permanent"
"9300",1,"Permanent"
"9301",1,"Permanent"
"9302",1,"Permanent"
"9303",1,"Permanent"
"9304",1,"Permanent"
"9305",1,"Permanent"
"9306",1,"Permanent"
"9307",1,"Permanent"
"9308",1,"Permanent"
"9309",1,"Permanent"
"9310",1,"Permanent"
"9311",1,"Permanent"
"9312",1,"Permanent"
"9313",1,"Permanent"
"9314",1,"Permanent"
"9315",1,"Permanent"
"9316",1,"Permanent"
"9317",2,"Permanent"
"9318",1,"Permanent"
"9319",2,"Permanent"
"9320",2,"Permanent"
"9321",2,"Permanent"
"9322",2,"Permanent"
"9323",2,"Permanent"
"9324",2,"Permanent"
"9325",2,"Permanent"
"9326",2,"Permanent"
"9327",2,"Permanent"
"9328",2,"Permanent"
"9329",2,"Permanent"
"9330",2,"Permanent"
"9331",2,"Permanent"
"9332",2,"Permanent"
"9333",2,"Permanent"
"9334",2,"Permanent"
"9335",2,"Permanent"
"9336",3,"Permanent"
"9337",3,"Permanent"
"9338",1,"Permanent"
"9339",1,"Permanent"
"9340",1,"Permanent"
"9341",1,"Permanent"
"9342",1,"Permanent"
"9343",1,"Permanent"
"9344",1,"Permanent"
"9345",1,"Permanent"
"9346",1,"Permanent"
"9347",1,"Permanent"
"9348",1,"Permanent"
"9349",1,"Permanent"
"9350",1,"Permanent"
"9351",1,"Permanent"
"9352",1,"Permanent"
"9353",1,"Permanent"
"9354",1,"Permanent"
"9355",1,"Permanent"
"9356",2,"Permanent"
"9357",2,"Permanent"
"9358",1,"Permanent"
"9359",1,"Permanent"
"9360",2,"Permanent"
"9361",2,"Permanent"
"9362",2,"Permanent"
"9363",2,"Permanent"
"9364",2,"Permanent"
"9365",2,"Permanent"
"9366",2,"Permanent"
"9367",2,"Permanent"
"9368",2,"Permanent"
"9369",2,"Permanent"
"9370",2,"Permanent"
"9371",2,"Permanent"
"9372",3,"Permanent"
"9373",2,"Permanent"
"9374",2,"Permanent"
"9375",2,"Permanent"
"9376",2,"Permanent"
"9377",2,"Permanent"
"9378",3,"Permanent"
"9379",3,"Permanent"
"9380",3,"Permanent"
"9381",3,"Permanent"
"9382",3,"Permanent"
"9383",3,"Permanent"
"9384",3,"Permanent"
"9385",3,"Permanent"
"9386",3,"Permanent"
"9387",3,"Permanent"
"9388",4,"Permanent"
"9389",2,"Permanent"
"9390",3,"Permanent"
"9391",3,"Permanent"
"9392",3,"Permanent"
"9393",4,"Permanent"
"9394",3,"Permanent"
"9395",4,"Permanent"
"9396",4,"Permanent"
"9397",4,"Permanent"
"9398",4,"Permanent"
"9399",4,"Permanent"
"9400",4,"Permanent"
"9401",4,"Permanent"
"9402",4,"Permanent"
"9403",3,"Permanent"
"9404",3,"Permanent"
"9405",3,"Permanent"
"9406",5,"Permanent"
"9407",3,"Permanent"
"9408",4,"Permanent"
"9409",4,"Permanent"
"9410",1,"Permanent"
"9411",1,"Permanent"
"9412",1,"Permanent"
"9413",1,"Permanent"
"9414",1,"Permanent"
"9415",1,"Permanent"
"9416",1,"Permanent"
"9417",1,"Permanent"
"9418",1,"Permanent"
"9419",1,"Permanent"
"9420",1,"Permanent"
"9421",1,"Permanent"
"9422",1,"Permanent"
"9423",1,"Permanent"
"9424",2,"Permanent"
"9425",1,"Permanent"
"9426",1,"Permanent"
"9427",1,"Permanent"
"9428",1,"Permanent"
"9429",2,"Permanent"
"9430",2,"Permanent"
"9431",2,"Permanent"
"9432",2,"Permanent"
"9433",2,"Permanent"
"9434",2,"Permanent"
"9435",2,"Permanent"
"9436",3,"Permanent"
"9437",2,"Permanent"
"9438",1,"Street"
"9439",1,"Street"
"9440",1,"Street"
"9441",1,"Street"
"9442",1,"Street"
"9443",2,"Street"
"9444",1,"Street"
"9445",1,"Street"
"9446",1,"Street"
"9447",1,"Street"
"9448",1,"Street"
"9449",1,"Street"
"9450",1,"Street"
"9451",1,"Street"
"9452",2,"Street"
"9453",1,"Street"
"9454",1,"Street"
"9455",2,"Street"
"9456",2,"Street"
"9457",3,"Street"
"9458",4,"Street"
"9459",1,"Permanent"
"9460",1,"Permanent"
"9461",1,"Permanent"
"9462",1,"Permanent"
"9463",1,"Permanent"
"9464",1,"Permanent"
"9465",1,"Permanent"
"9466",1,"Permanent"
"9467",1,"Permanent"
"9468",1,"Permanent"
"9469",1,"Permanent"
"9470",1,"Permanent"
"9471",1,"Permanent"
"9472",1,"Permanent"
"9473",1,"Permanent"
"9474",1,"Permanent"
"9475",1,"Permanent"
"9476",1,"Permanent"
"9477",2,"Permanent"
"9478",2,"Permanent"
"9479",2,"Permanent"
"9480",2,"Permanent"
"9481",2,"Permanent"
"9482",2,"Permanent"
"9483",2,"Permanent"
"9484",2,"Permanent"
"9485",2,"Permanent"
"9486",2,"Permanent"
"9487",2,"Permanent"
"9488",2,"Permanent"
"9489",2,"Permanent"
"9490",2,"Permanent"
"9491",3,"Permanent"
"9492",2,"Permanent"
"9493",2,"Permanent"
"9494",2,"Permanent"
"9495",2,"Permanent"
"9496",3,"Permanent"
"9497",3,"Permanent"
"9498",4,"Permanent"
"9499",3,"Permanent"
"9500",3,"Permanent"
"9501",1,"Permanent"
"9502",1,"Permanent"
"9503",1,"Permanent"
"9504",1,"Permanent"
"9505",1,"Permanent"
"9506",1,"Permanent"
"9507",1,"Permanent"
"9508",1,"Permanent"
"9509",1,"Permanent"
"9510",1,"Permanent"
"9511",1,"Permanent"
"9512",1,"Permanent"
"9513",1,"Permanent"
"9514",1,"Permanent"
"9515",1,"Permanent"
"9516",1,"Permanent"
"9517",1,"Permanent"
"9518",1,"Permanent"
"9519",1,"Permanent"
"9520",2,"Permanent"
"9521",2,"Permanent"
"9522",2,"Permanent"
"9523",2,"Permanent"
"9524",2,"Permanent"
"9525",2,"Permanent"
"9526",2,"Permanent"
"9527",2,"Permanent"
"9528",2,"Permanent"
"9529",2,"Permanent"
"9530",2,"Permanent"
"9531",2,"Permanent"
"9532",2,"Permanent"
"9533",2,"Permanent"
"9534",2,"Permanent"
"9535",2,"Permanent"
"9536",3,"Permanent"
"9537",1,"Street"
"9538",1,"Street"
"9539",1,"Street"
"9540",1,"Street"
"9541",1,"Street"
"9542",1,"Street"
"9543",1,"Street"
"9544",1,"Street"
"9545",1,"Street"
"9546",1,"Street"
"9547",1,"Street"
"9548",1,"Street"
"9549",1,"Street"
"9550",1,"Street"
"9551",1,"Street"
"9552",1,"Street"
"9553",1,"Street"
"9554",1,"Street"
"9555",2,"Street"
"9556",1,"Street"
"9557",1,"Street"
"9558",2,"Street"
"9559",2,"Street"
"9560",1,"Permanent"
"9561",1,"Permanent"
"9562",1,"Permanent"
"9563",1,"Permanent"
"9564",1,"Permanent"
"9565",1,"Permanent"
"9566",1,"Permanent"
"9567",1,"Permanent"
"9568",1,"Permanent"
"9569",2,"Permanent"
"9570",1,"Permanent"
"9571",2,"Permanent"
"9572",1,"Permanent"
"9573",1,"Permanent"
"9574",1,"Permanent"
"9575",1,"Permanent"
"9576",1,"Permanent"
"9577",2,"Permanent"
"9578",1,"Permanent"
"9579",1,"Permanent"
"9580",1,"Permanent"
"9581",2,"Permanent"
"9582",2,"Permanent"
"9583",2,"Permanent"
"9584",2,"Permanent"
"9585",2,"Permanent"
"9586",2,"Permanent"
"9587",3,"Permanent"
"9588",2,"Permanent"
"9589",2,"Permanent"
"9590",2,"Permanent"
"9591",2,"Permanent"
"9592",2,"Permanent"
"9593",2,"Permanent"
"9594",3,"Permanent"
"9595",2,"Permanent"
"9596",3,"Permanent"
"9597",2,"Permanent"
"9598",2,"Permanent"
"9599",3,"Permanent"
"9600",3,"Permanent"
"9601",3,"Permanent"
"9602",3,"Permanent"
"9603",3,"Permanent"
"9604",1,"Permanent"
"9605",1,"Permanent"
"9606",1,"Permanent"
"9607",1,"Permanent"
"9608",1,"Permanent"
"9609",1,"Permanent"
"9610",1,"Permanent"
"9611",1,"Permanent"
"9612",1,"Permanent"
"9613",1,"Permanent"
"9614",1,"Permanent"
"9615",1,"Permanent"
"9616",1,"Permanent"
"9617",1,"Permanent"
"9618",1,"Permanent"
"9619",1,"Permanent"
"9620",1,"Permanent"
"9621",1,"Permanent"
"9622",1,"Permanent"
"9623",1,"Permanent"
"9624",2,"Permanent"
"9625",2,"Permanent"
"9626",2,"Permanent"
"9627",2,"Permanent"
"9628",2,"Permanent"
"9629",2,"Permanent"
"9630",2,"Permanent"
"9631",2,"Permanent"
"9632",2,"Permanent"
"9633",2,"Permanent"
"9634",2,"Permanent"
"9635",1,"Permanent"
"9636",1,"Permanent"
"9637",1,"Permanent"
"9638",1,"Permanent"
"9639",1,"Permanent"
"9640",1,"Permanent"
"9641",1,"Permanent"
"9642",1,"Permanent"
"9643",1,"Permanent"
"9644",1,"Permanent"
"9645",1,"Permanent"
"9646",1,"Permanent"
"9647",1,"Permanent"
"9648",1,"Permanent"
"9649",1,"Permanent"
"9650",1,"Permanent"
"9651",1,"Permanent"
"9652",1,"Permanent"
"9653",2,"Permanent"
"9654",1,"Permanent"
"9655",2,"Permanent"
"9656",2,"Permanent"
"9657",2,"Permanent"
"9658",2,"Permanent"
"9659",2,"Permanent"
"9660",2,"Permanent"
"9661",3,"Permanent"
"9662",2,"Permanent"
"9663",2,"Permanent"
"9664",2,"Permanent"
"9665",2,"Permanent"
"9666",2,"Permanent"
"9667",2,"Permanent"
"9668",2,"Permanent"
"9669",2,"Permanent"
"9670",3,"Permanent"
"9671",2,"Permanent"
"9672",2,"Permanent"
"9673",2,"Permanent"
"9674",2,"Permanent"
"9675",4,"Permanent"
"9676",3,"Permanent"
"9677",3,"Permanent"
"9678",3,"Permanent"
"9679",3,"Permanent"
"9680",3,"Permanent"
"9681",3,"Permanent"
"9682",5,"Permanent"
"9683",3,"Permanent"
"9684",6,"Permanent"
"9685",1,"Street"
"9686",1,"Street"
"9687",1,"Street"
"9688",1,"Street"
"9689",1,"Street"
"9690",1,"Street"
"9691",1,"Street"
"9692",1,"Street"
"9693",1,"Street"
"9694",1,"Street"
"9695",1,"Street"
"9696",1,"Street"
"9697",1,"Street"
"9698",1,"Street"
"9699",2,"Street"
"9700",1,"Street"
"9701",1,"Street"
"9702",1,"Street"
"9703",1,"Street"
"9704",1,"Street"
"9705",1,"Street"
"9706",2,"Street"
"9707",2,"Street"
"9708",3,"Street"
"9709",1,"Street"
"9710",1,"Street"
"9711",1,"Street"
"9712",1,"Street"
"9713",1,"Street"
"9714",2,"Street"
"9715",2,"Street"
"9716",1,"Street"
"9717",1,"Street"
"9718",1,"Street"
"9719",1,"Street"
"9720",1,"Street"
"9721",1,"Street"
"9722",1,"Street"
"9723",1,"Street"
"9724",1,"Street"
"9725",2,"Street"
"9726",1,"Street"
"9727",1,"Street"
"9728",1,"Street"
"9729",2,"Street"
"9730",1,"Street"
"9731",2,"Street"
"9732",3,"Street"
"9733",2,"Street"
"9734",2,"Street"
"9735",3,"Street"
"9736",2,"Street"
"9737",4,"Street"
"9738",2,"Street"
"9739",3,"Street"
"9740",2,"Street"
"9741",3,"Street"
"9742",2,"Street"
"9743",2,"Street"
"9744",2,"Street"
"9745",2,"Street"
"9746",4,"Street"
"9747",3,"Street"
"9748",2,"Street"
"9749",2,"Street"
"9750",4,"Street"
"9751",5,"Street"
"9752",2,"Street"
"9753",2,"Street"
"9754",3,"Street"
"9755",3,"Street"
"9756",3,"Street"
"9757",4,"Street"
"9758",3,"Street"
"9759",5,"Street"
"9760",6,"Street"
"9761",4,"Street"
"9762",3,"Street"
"9763",3,"Street"
"9764",4,"Street"
"9765",3,"Street"
"9766",4,"Street"
"9767",3,"Street"
"9768",4,"Street"
"9769",5,"Street"
"9770",6,"Street"
"9771",5,"Street"
"9772",3,"Street"
"9773",3,"Street"
"9774",1,"Street"
"9775",1,"Street"
"9776",1,"Street"
"9777",1,"Street"
"9778",1,"Street"
"9779",1,"Street"
"9780",1,"Street"
"9781",1,"Street"
"9782",1,"Street"
"9783",1,"Street"
"9784",1,"Street"
"9785",1,"Street"
"9786",1,"Street"
"9787",1,"Street"
"9788",1,"Street"
"9789",1,"Street"
"9790",1,"Street"
"9791",2,"Street"
"9792",2,"Street"
"9793",3,"Street"
"9794",2,"Street"
"9795",1,"Street"
"9796",1,"Street"
"9797",1,"Street"
"9798",1,"Street"
"9799",1,"Street"
"9800",1,"Street"
"9801",1,"Street"
"9802",1,"Street"
"9803",1,"Street"
"9804",1,"Street"
"9805",1,"Street"
"9806",1,"Street"
"9807",1,"Street"
"9808",1,"Street"
"9809",1,"Street"
"9810",1,"Street"
"9811",1,"Street"
"9812",1,"Street"
"9813",1,"Street"
"9814",1,"Street"
"9815",1,"Street"
"9816",1,"Street"
"9817",1,"Street"
"9818",1,"Street"
"9819",1,"Street"
"9820",1,"Street"
"9821",1,"Street"
"9822",2,"Street"
"9823",1,"Street"
"9824",1,"Street"
"9825",1,"Street"
"9826",2,"Street"
"9827",1,"Street"
"9828",1,"Street"
"9829",1,"Street"
"9830",1,"Street"
"9831",1,"Street"
"9832",2,"Street"
"9833",2,"Street"
"9834",1,"Street"
"9835",3,"Street"
"9836",1,"Street"
"9837",1,"Street"
"9838",1,"Street"
"9839",2,"Street"
"9840",2,"Street"
"9841",2,"Street"
"9842",3,"Street"
"9843",1,"Street"
"9844",1,"Street"
"9845",2,"Street"
"9846",2,"Street"
"9847",2,"Street"
"9848",2,"Street"
"9849",2,"Street"
"9850",1,"Street"
"9851",4,"Street"
"9852",3,"Street"
"9853",5,"Street"
"9854",1,"Permanent"
"9855",1,"Permanent"
"9856",1,"Permanent"
"9857",1,"Permanent"
"9858",1,"Permanent"
"9859",1,"Permanent"
"9860",1,"Permanent"
"9861",1,"Permanent"
"9862",1,"Permanent"
"9863",1,"Permanent"
"9864",1,"Permanent"
"9865",1,"Permanent"
"9866",1,"Permanent"
"9867",1,"Permanent"
"9868",1,"Permanent"
"9869",1,"Permanent"
"9870",2,"Permanent"
"9871",1,"Permanent"
"9872",2,"Permanent"
"9873",1,"Permanent"
"9874",1,"Permanent"
"9875",2,"Permanent"
"9876",1,"Permanent"
"9877",2,"Permanent"
"9878",2,"Permanent"
"9879",2,"Permanent"
"9880",2,"Permanent"
"9881",2,"Permanent"
"9882",2,"Permanent"
"9883",2,"Permanent"
"9884",2,"Permanent"
"9885",2,"Permanent"
"9886",2,"Permanent"
"9887",2,"Permanent"
"9888",2,"Permanent"
"9889",3,"Permanent"
"9890",3,"Permanent"
"9891",2,"Permanent"
"9892",2,"Permanent"
"9893",2,"Permanent"
"9894",2,"Permanent"
"9895",3,"Permanent"
"9896",2,"Permanent"
"9897",1,"Street"
"9898",1,"Street"
"9899",1,"Street"
"9900",1,"Street"
"9901",1,"Street"
"9902",1,"Street"
"9903",1,"Street"
"9904",1,"Street"
"9905",1,"Street"
"9906",1,"Street"
"9907",1,"Street"
"9908",1,"Street"
"9909",1,"Street"
"9910",1,"Street"
"9911",2,"Street"
"9912",2,"Street"
"9913",2,"Street"
"9914",2,"Street"
